,dataset,dimensions,dof,gamma_init,gamma_method,hsic_value,mi_value,samples,scorer,trial
2310,tstudent,10.0,7.0,1.5692842360779606,silverman,0.994546235673019,0.4318625526441916,1000.0,tka,1.0
2311,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9945046616612924,0.4106690378163421,1000.0,tka,1.0
2312,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9949869510325288,0.3910638784521851,1000.0,tka,1.0
2313,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9748375980882525,1.1439962956727054,1000.0,ctka,1.0
2314,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9849303440112259,0.8606011851837062,1000.0,ctka,1.0
2315,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9892584502915951,0.7279869980889332,1000.0,ctka,1.0
2316,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9902508715729661,0.6488440210730977,1000.0,ctka,1.0
2317,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9921854343207246,0.5958526742360374,1000.0,ctka,1.0
2318,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9938631012498798,0.47528432270187476,1000.0,ctka,1.0
2319,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9945917336248052,0.4318625526441916,1000.0,ctka,1.0
2320,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9945478860854197,0.4106690378163421,1000.0,ctka,1.0
2321,tstudent,10.0,9.0,1.5692842360779606,silverman,0.995025641334524,0.3910638784521851,1000.0,ctka,1.0
2322,tstudent,10.0,1.0,1.5692842360779606,silverman,0.0010037384617540134,1.1675533094996753,1000.0,hsic,2.0
2323,tstudent,10.0,2.0,1.5692842360779606,silverman,0.0009993860418539308,0.884158199010671,1000.0,hsic,2.0
2324,tstudent,10.0,3.0,1.5692842360779606,silverman,0.0009991267582770869,0.7515440119159006,1000.0,hsic,2.0
2325,tstudent,10.0,4.0,1.5692842360779606,silverman,0.000998976031935001,0.6724010349000651,1000.0,hsic,2.0
2326,tstudent,10.0,5.0,1.5692842360779606,silverman,0.0009988034896565188,0.6194096880630048,1000.0,hsic,2.0
2327,tstudent,10.0,6.0,1.5692842360779606,silverman,0.0009988110770828172,0.4988413365288446,1000.0,hsic,2.0
2328,tstudent,10.0,7.0,1.5692842360779606,silverman,0.0009988038954114938,0.455419566471159,1000.0,hsic,2.0
2329,tstudent,10.0,8.0,1.5692842360779606,silverman,0.0009988038383767983,0.4342260516433071,1000.0,hsic,2.0
2330,tstudent,10.0,9.0,1.5692842360779606,silverman,0.000998815546337788,0.4146208922791525,1000.0,hsic,2.0
2331,tstudent,10.0,1.0,1.5692842360779606,silverman,0.974207445260133,1.1675533094996753,1000.0,tka,2.0
2332,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9851708066088236,0.884158199010671,1000.0,tka,2.0
2333,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9875467259941552,0.7515440119159006,1000.0,tka,2.0
2334,tstudent,10.0,4.0,1.5692842360779606,silverman,0.991108142040814,0.6724010349000651,1000.0,tka,2.0
2335,tstudent,10.0,5.0,1.5692842360779606,silverman,0.990503466310358,0.6194096880630048,1000.0,tka,2.0
2336,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9939271689455594,0.4988413365288446,1000.0,tka,2.0
2337,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9943690616702433,0.455419566471159,1000.0,tka,2.0
2338,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9945402582328112,0.4342260516433071,1000.0,tka,2.0
2339,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9946399439204816,0.4146208922791525,1000.0,tka,2.0
2340,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9746082160674302,1.1675533094996753,1000.0,ctka,2.0
2341,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9853814539819241,0.884158199010671,1000.0,ctka,2.0
2342,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9877303019282914,0.7515440119159006,1000.0,ctka,2.0
2343,tstudent,10.0,4.0,1.5692842360779606,silverman,0.991205595278799,0.6724010349000651,1000.0,ctka,2.0
2344,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9906009063245564,0.6194096880630048,1000.0,ctka,2.0
2345,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9939838729969742,0.4988413365288446,1000.0,ctka,2.0
2346,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9944163827568508,0.455419566471159,1000.0,ctka,2.0
2347,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9945833897259981,0.4342260516433071,1000.0,ctka,2.0
2348,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9946783014593991,0.4146208922791525,1000.0,ctka,2.0
2349,tstudent,10.0,1.0,1.5692842360779606,silverman,0.0010020051365272633,1.151439741797506,1000.0,hsic,3.0
2350,tstudent,10.0,2.0,1.5692842360779606,silverman,0.0009997555585805743,0.8680446313085067,1000.0,hsic,3.0
2351,tstudent,10.0,3.0,1.5692842360779606,silverman,0.0009990582811926346,0.7354304442137338,1000.0,hsic,3.0
2352,tstudent,10.0,4.0,1.5692842360779606,silverman,0.0009990249452473975,0.6562874671978982,1000.0,hsic,3.0
2353,tstudent,10.0,5.0,1.5692842360779606,silverman,0.0009988542694326426,0.6032961203608379,1000.0,hsic,3.0
2354,tstudent,10.0,6.0,1.5692842360779606,silverman,0.000998851991666259,0.4827277688266778,1000.0,hsic,3.0
2355,tstudent,10.0,7.0,1.5692842360779606,silverman,0.0009988184450965437,0.4393059987689922,1000.0,hsic,3.0
2356,tstudent,10.0,8.0,1.5692842360779606,silverman,0.0009988163690002401,0.41811248394114026,1000.0,hsic,3.0
2357,tstudent,10.0,9.0,1.5692842360779606,silverman,0.0009987792560637067,0.3985073245769857,1000.0,hsic,3.0
2358,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9768105541130788,1.151439741797506,1000.0,tka,3.0
2359,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9841378398459206,0.8680446313085067,1000.0,tka,3.0
2360,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9885504873579447,0.7354304442137338,1000.0,tka,3.0
2361,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9890116860825726,0.6562874671978982,1000.0,tka,3.0
2362,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9909122349976622,0.6032961203608379,1000.0,tka,3.0
2363,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9936758119493222,0.4827277688266778,1000.0,tka,3.0
2364,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9937173432999892,0.4393059987689922,1000.0,tka,3.0
2365,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9938864178675388,0.41811248394114026,1000.0,tka,3.0
2366,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9945744301387806,0.3985073245769857,1000.0,tka,3.0
2367,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9771651442974494,1.151439741797506,1000.0,ctka,3.0
2368,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9843902937988446,0.8680446313085067,1000.0,ctka,3.0
2369,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9887151769848768,0.7354304442137338,1000.0,ctka,3.0
2370,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9891392176665633,0.6562874671978982,1000.0,ctka,3.0
2371,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9910131683597764,0.6032961203608379,1000.0,ctka,3.0
2372,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9937242749937362,0.4827277688266778,1000.0,ctka,3.0
2373,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9937654850380615,0.4393059987689922,1000.0,ctka,3.0
2374,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9939363897222654,0.41811248394114026,1000.0,ctka,3.0
2375,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9946180292379626,0.3985073245769857,1000.0,ctka,3.0
2376,tstudent,10.0,1.0,1.5692842360779606,silverman,0.0010017065398388804,1.141075348031716,1000.0,hsic,4.0
2377,tstudent,10.0,2.0,1.5692842360779606,silverman,0.0009992608538646425,0.8576802375427166,1000.0,hsic,4.0
2378,tstudent,10.0,3.0,1.5692842360779606,silverman,0.0009988965161087475,0.7250660504479437,1000.0,hsic,4.0
2379,tstudent,10.0,4.0,1.5692842360779606,silverman,0.000998847649969288,0.6459230734321081,1000.0,hsic,4.0
2380,tstudent,10.0,5.0,1.5692842360779606,silverman,0.0009988311386722594,0.5929317265950479,1000.0,hsic,4.0
2381,tstudent,10.0,6.0,1.5692842360779606,silverman,0.0009987819234259761,0.4723633750608877,1000.0,hsic,4.0
2382,tstudent,10.0,7.0,1.5692842360779606,silverman,0.0009987904647997434,0.4289416050032021,1000.0,hsic,4.0
2383,tstudent,10.0,8.0,1.5692842360779606,silverman,0.0009987937833977113,0.40774809017535013,1000.0,hsic,4.0
2384,tstudent,10.0,9.0,1.5692842360779606,silverman,0.0009988094484571627,0.3881429308111956,1000.0,hsic,4.0
2385,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9783110633663288,1.141075348031716,1000.0,tka,4.0
2386,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9873874575103498,0.8576802375427166,1000.0,tka,4.0
2387,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9903161605887751,0.7250660504479437,1000.0,tka,4.0
2388,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9919675347830808,0.6459230734321081,1000.0,tka,4.0
2389,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9923281474760851,0.5929317265950479,1000.0,tka,4.0
2390,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9940289617374556,0.4723633750608877,1000.0,tka,4.0
2391,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9947107553192495,0.4289416050032021,1000.0,tka,4.0
2392,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9949685411627117,0.40774809017535013,1000.0,tka,4.0
2393,tstudent,10.0,9.0,1.5692842360779606,silverman,0.99546425458955,0.3881429308111956,1000.0,tka,4.0
2394,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9786723648451646,1.141075348031716,1000.0,ctka,4.0
2395,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9875974480233453,0.8576802375427166,1000.0,ctka,4.0
2396,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9904726748075864,0.7250660504479437,1000.0,ctka,4.0
2397,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9920728553458633,0.6459230734321081,1000.0,ctka,4.0
2398,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9924334369523977,0.5929317265950479,1000.0,ctka,4.0
2399,tstudent,10.0,6.0,1.5692842360779606,silverman,0.994094571982347,0.4723633750608877,1000.0,ctka,4.0
2400,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9947616030824036,0.4289416050032021,1000.0,ctka,4.0
2401,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9950146937238232,0.40774809017535013,1000.0,ctka,4.0
2402,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9955041999361449,0.3881429308111956,1000.0,ctka,4.0
2403,tstudent,10.0,1.0,1.5692842360779606,silverman,0.0010027178552285475,1.1548239638327142,1000.0,hsic,5.0
2404,tstudent,10.0,2.0,1.5692842360779606,silverman,0.0009996899356325077,0.871428853343715,1000.0,hsic,5.0
2405,tstudent,10.0,3.0,1.5692842360779606,silverman,0.0009990247517791468,0.738814666248947,1000.0,hsic,5.0
2406,tstudent,10.0,4.0,1.5692842360779606,silverman,0.0009989265238215753,0.6596716892331089,1000.0,hsic,5.0
2407,tstudent,10.0,5.0,1.5692842360779606,silverman,0.0009987748772815953,0.6066803423960487,1000.0,hsic,5.0
2408,tstudent,10.0,6.0,1.5692842360779606,silverman,0.00099875741758107,0.48611199086189344,1000.0,hsic,5.0
2409,tstudent,10.0,7.0,1.5692842360779606,silverman,0.0009987546337583678,0.44269022080420534,1000.0,hsic,5.0
2410,tstudent,10.0,8.0,1.5692842360779606,silverman,0.0009987574716122036,0.4214967059763559,1000.0,hsic,5.0
2411,tstudent,10.0,9.0,1.5692842360779606,silverman,0.0009987630668676368,0.4018915466121964,1000.0,hsic,5.0
2412,tstudent,10.0,1.0,1.5692842360779606,silverman,0.9715613654930524,1.1548239638327142,1000.0,tka,5.0
2413,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9851032095882218,0.871428853343715,1000.0,tka,5.0
2414,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9883256750763403,0.738814666248947,1000.0,tka,5.0
2415,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9897909670015343,0.6596716892331089,1000.0,tka,5.0
2416,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9903877547662585,0.6066803423960487,1000.0,tka,5.0
2417,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9933106507726983,0.48611199086189344,1000.0,tka,5.0
2418,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9928001999323427,0.44269022080420534,1000.0,tka,5.0
2419,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9932100229317314,0.4214967059763559,1000.0,tka,5.0
2420,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9941221556707899,0.4018915466121964,1000.0,tka,5.0
2421,tstudent,10.0,1.0,1.5692842360779606,silverman,0.972196758840269,1.1548239638327142,1000.0,ctka,5.0
2422,tstudent,10.0,2.0,1.5692842360779606,silverman,0.9853208525793383,0.871428853343715,1000.0,ctka,5.0
2423,tstudent,10.0,3.0,1.5692842360779606,silverman,0.9885108051047223,0.738814666248947,1000.0,ctka,5.0
2424,tstudent,10.0,4.0,1.5692842360779606,silverman,0.9899191546534923,0.6596716892331089,1000.0,ctka,5.0
2425,tstudent,10.0,5.0,1.5692842360779606,silverman,0.9904843440477682,0.6066803423960487,1000.0,ctka,5.0
2426,tstudent,10.0,6.0,1.5692842360779606,silverman,0.9933720133110112,0.48611199086189344,1000.0,ctka,5.0
2427,tstudent,10.0,7.0,1.5692842360779606,silverman,0.9928625083164697,0.44269022080420534,1000.0,ctka,5.0
2428,tstudent,10.0,8.0,1.5692842360779606,silverman,0.9932639909757495,0.4214967059763559,1000.0,ctka,5.0
2429,tstudent,10.0,9.0,1.5692842360779606,silverman,0.9941753389426579,0.4018915466121964,1000.0,ctka,5.0
2430,tstudent,50.0,1.0,0.710130681026827,silverman,0.0009990888666879035,4.040137067218713,1000.0,hsic,1.0
2431,tstudent,50.0,2.0,0.710130681026827,silverman,0.00099899869826593,3.71976901498373,1000.0,hsic,1.0
2432,tstudent,50.0,3.0,0.710130681026827,silverman,0.0009989991452323253,3.554555544068848,1000.0,hsic,1.0
2433,tstudent,50.0,4.0,0.710130681026827,silverman,0.0009989994199836533,3.4464325293240377,1000.0,hsic,1.0
2434,tstudent,50.0,5.0,0.710130681026827,silverman,0.0009989997261445186,3.3674957056223875,1000.0,hsic,1.0
2435,tstudent,50.0,6.0,0.710130681026827,silverman,0.0009989999608909224,3.149356156381579,1000.0,hsic,1.0
2436,tstudent,50.0,7.0,0.710130681026827,silverman,0.0009989999843971688,3.0417500641917887,1000.0,hsic,1.0
2437,tstudent,50.0,8.0,0.710130681026827,silverman,0.0009989999889559106,2.975248383650104,1000.0,hsic,1.0
2438,tstudent,50.0,9.0,0.710130681026827,silverman,0.0009989999950035689,2.896372634714416,1000.0,hsic,1.0
2439,tstudent,50.0,1.0,0.710130681026827,silverman,0.9998802961935231,4.040137067218713,1000.0,tka,1.0
2440,tstudent,50.0,2.0,0.710130681026827,silverman,0.9999948551187766,3.71976901498373,1000.0,tka,1.0
2441,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999993377567477,3.554555544068848,1000.0,tka,1.0
2442,tstudent,50.0,4.0,0.710130681026827,silverman,0.9999996019140017,3.4464325293240377,1000.0,tka,1.0
2443,tstudent,50.0,5.0,0.710130681026827,silverman,0.9999998044362096,3.3674957056223875,1000.0,tka,1.0
2444,tstudent,50.0,6.0,0.710130681026827,silverman,0.9999999964147133,3.149356156381579,1000.0,tka,1.0
2445,tstudent,50.0,7.0,0.710130681026827,silverman,0.9999999995321432,3.0417500641917887,1000.0,tka,1.0
2446,tstudent,50.0,8.0,0.710130681026827,silverman,0.9999999995796549,2.975248383650104,1000.0,tka,1.0
2447,tstudent,50.0,9.0,0.710130681026827,silverman,0.9999999999577514,2.896372634714416,1000.0,tka,1.0
2448,tstudent,50.0,1.0,0.710130681026827,silverman,0.9998814266527609,4.040137067218713,1000.0,ctka,1.0
2449,tstudent,50.0,2.0,0.710130681026827,silverman,0.9999948960016036,3.71976901498373,1000.0,ctka,1.0
2450,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999993406079359,3.554555544068848,1000.0,ctka,1.0
2451,tstudent,50.0,4.0,0.710130681026827,silverman,0.9999996034609034,3.4464325293240377,1000.0,ctka,1.0
2452,tstudent,50.0,5.0,0.710130681026827,silverman,0.9999998049864699,3.3674957056223875,1000.0,ctka,1.0
2453,tstudent,50.0,6.0,0.710130681026827,silverman,0.9999999964248142,3.149356156381579,1000.0,ctka,1.0
2454,tstudent,50.0,7.0,0.710130681026827,silverman,0.9999999995334041,3.0417500641917887,1000.0,ctka,1.0
2455,tstudent,50.0,8.0,0.710130681026827,silverman,0.999999999580552,2.975248383650104,1000.0,ctka,1.0
2456,tstudent,50.0,9.0,0.710130681026827,silverman,0.9999999999578764,2.896372634714416,1000.0,ctka,1.0
2457,tstudent,50.0,1.0,0.710130681026827,silverman,0.0009990427401465555,4.020352426522802,1000.0,hsic,2.0
2458,tstudent,50.0,2.0,0.710130681026827,silverman,0.000999001645400063,3.6999843742878777,1000.0,hsic,2.0
2459,tstudent,50.0,3.0,0.710130681026827,silverman,0.0009989992693564156,3.534770903372956,1000.0,hsic,2.0
2460,tstudent,50.0,4.0,0.710130681026827,silverman,0.0009989996137490249,3.4266478886281457,1000.0,hsic,2.0
2461,tstudent,50.0,5.0,0.710130681026827,silverman,0.0009989997506520698,3.3477110649264956,1000.0,hsic,2.0
2462,tstudent,50.0,6.0,0.710130681026827,silverman,0.000998999950309429,3.129571515685687,1000.0,hsic,2.0
2463,tstudent,50.0,7.0,0.710130681026827,silverman,0.0009989999775039946,3.021965423495897,1000.0,hsic,2.0
2464,tstudent,50.0,8.0,0.710130681026827,silverman,0.0009989999879440488,2.955463742954212,1000.0,hsic,2.0
2465,tstudent,50.0,9.0,0.710130681026827,silverman,0.0009989999947605363,2.876587994018534,1000.0,hsic,2.0
2466,tstudent,50.0,1.0,0.710130681026827,silverman,0.9999494460891458,4.020352426522802,1000.0,tka,2.0
2467,tstudent,50.0,2.0,0.710130681026827,silverman,0.9999861154598862,3.6999843742878777,1000.0,tka,2.0
2468,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999992467876484,3.534770903372956,1000.0,tka,2.0
2469,tstudent,50.0,4.0,0.710130681026827,silverman,0.9999998958205317,3.4266478886281457,1000.0,tka,2.0
2470,tstudent,50.0,5.0,0.710130681026827,silverman,0.9999999211578566,3.3477110649264956,1000.0,tka,2.0
2471,tstudent,50.0,6.0,0.710130681026827,silverman,0.9999999944192859,3.129571515685687,1000.0,tka,2.0
2472,tstudent,50.0,7.0,0.710130681026827,silverman,0.999999998946416,3.021965423495897,1000.0,tka,2.0
2473,tstudent,50.0,8.0,0.710130681026827,silverman,0.9999999994068043,2.955463742954212,1000.0,tka,2.0
2474,tstudent,50.0,9.0,0.710130681026827,silverman,0.9999999999299444,2.876587994018534,1000.0,tka,2.0
2475,tstudent,50.0,1.0,0.710130681026827,silverman,0.9999498435424284,4.020352426522802,1000.0,ctka,2.0
2476,tstudent,50.0,2.0,0.710130681026827,silverman,0.999986177579601,3.6999843742878777,1000.0,ctka,2.0
2477,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999992501617462,3.534770903372956,1000.0,ctka,2.0
2478,tstudent,50.0,4.0,0.710130681026827,silverman,0.9999998963181514,3.4266478886281457,1000.0,ctka,2.0
2479,tstudent,50.0,5.0,0.710130681026827,silverman,0.9999999215709493,3.3477110649264956,1000.0,ctka,2.0
2480,tstudent,50.0,6.0,0.710130681026827,silverman,0.9999999944325983,3.129571515685687,1000.0,ctka,2.0
2481,tstudent,50.0,7.0,0.710130681026827,silverman,0.9999999989518227,3.021965423495897,1000.0,ctka,2.0
2482,tstudent,50.0,8.0,0.710130681026827,silverman,0.999999999408368,2.955463742954212,1000.0,ctka,2.0
2483,tstudent,50.0,9.0,0.710130681026827,silverman,0.9999999999301651,2.876587994018534,1000.0,ctka,2.0
2484,tstudent,50.0,1.0,0.710130681026827,silverman,0.0009990738043435914,4.099115759659222,1000.0,hsic,3.0
2485,tstudent,50.0,2.0,0.710130681026827,silverman,0.0009989996341452643,3.7787477074242584,1000.0,hsic,3.0
2486,tstudent,50.0,3.0,0.710130681026827,silverman,0.0009989991824449758,3.6135342365093566,1000.0,hsic,3.0
2487,tstudent,50.0,4.0,0.710130681026827,silverman,0.0009989996166772843,3.5054112217645463,1000.0,hsic,3.0
2488,tstudent,50.0,5.0,0.710130681026827,silverman,0.000998999814883497,3.4264743980628958,1000.0,hsic,3.0
2489,tstudent,50.0,6.0,0.710130681026827,silverman,0.0009989999595434796,3.2083348488220875,1000.0,hsic,3.0
2490,tstudent,50.0,7.0,0.710130681026827,silverman,0.0009989999836810832,3.1007287566322974,1000.0,hsic,3.0
2491,tstudent,50.0,8.0,0.710130681026827,silverman,0.0009989999907175924,3.0342270760906125,1000.0,hsic,3.0
2492,tstudent,50.0,9.0,0.710130681026827,silverman,0.0009989999951149776,2.9553513271549345,1000.0,hsic,3.0
2493,tstudent,50.0,1.0,0.710130681026827,silverman,0.9999000977983703,4.099115759659222,1000.0,tka,3.0
2494,tstudent,50.0,2.0,0.710130681026827,silverman,0.9999911062125856,3.7787477074242584,1000.0,tka,3.0
2495,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999988142036442,3.6135342365093566,1000.0,tka,3.0
2496,tstudent,50.0,4.0,0.710130681026827,silverman,0.9999997255555967,3.5054112217645463,1000.0,tka,3.0
2497,tstudent,50.0,5.0,0.710130681026827,silverman,0.9999998878088822,3.4264743980628958,1000.0,tka,3.0
2498,tstudent,50.0,6.0,0.710130681026827,silverman,0.9999999979266267,3.2083348488220875,1000.0,tka,3.0
2499,tstudent,50.0,7.0,0.710130681026827,silverman,0.9999999995016803,3.1007287566322974,1000.0,tka,3.0
2500,tstudent,50.0,8.0,0.710130681026827,silverman,0.9999999998474051,3.0342270760906125,1000.0,tka,3.0
2501,tstudent,50.0,9.0,0.710130681026827,silverman,0.9999999999554922,2.9553513271549345,1000.0,tka,3.0
2502,tstudent,50.0,1.0,0.710130681026827,silverman,0.9999005897898612,4.099115759659222,1000.0,ctka,3.0
2503,tstudent,50.0,2.0,0.710130681026827,silverman,0.9999911904345624,3.7787477074242584,1000.0,ctka,3.0
2504,tstudent,50.0,3.0,0.710130681026827,silverman,0.9999988221516564,3.6135342365093566,1000.0,ctka,3.0
